3.410655, -1.462469
3.411552, -1.462871
3.412446, -1.463270
3.413338, -1.463667
3.414228, -1.464063
3.415116, -1.464456
3.416001, -1.464847
3.416884, -1.465237
3.417764, -1.465624
3.418643, -1.466009
3.419518, -1.466392
3.420392, -1.466773
3.421264, -1.467152
3.422133, -1.467530
3.423000, -1.467905
3.423864, -1.468278
3.424726, -1.468649
3.425586, -1.469019
3.426444, -1.469386
3.427300, -1.469752
3.428153, -1.470115
3.429004, -1.470477
3.429853, -1.470836
3.430699, -1.471194
3.431543, -1.471550
3.432385, -1.471904
3.433225, -1.472256
3.434063, -1.472606
3.434898, -1.472955
3.435731, -1.473301
3.436562, -1.473646
3.437390, -1.473989
3.438217, -1.474330
3.439041, -1.474669
3.439863, -1.475006
3.440683, -1.475342
3.441500, -1.475676
3.442316, -1.476008
3.443129, -1.476338
3.443940, -1.476666
3.444748, -1.476993
3.445555, -1.477318
3.446359, -1.477641
3.447162, -1.477962
3.447962, -1.478282
3.448760, -1.478599
3.449555, -1.478916
3.450349, -1.479230
3.451140, -1.479543
3.451929, -1.479854
3.452716, -1.480163
3.453501, -1.480470
3.454284, -1.480776
3.455064, -1.481081
3.455843, -1.481383
3.456619, -1.481684
3.457393, -1.481983
3.458165, -1.482281
3.458935, -1.482577
3.459703, -1.482871
3.460469, -1.483164
3.461232, -1.483455
3.461994, -1.483745
3.462753, -1.484033
3.463510, -1.484319
3.464265, -1.484604
3.465019, -1.484887
3.465770, -1.485168
3.466518, -1.485448
3.467265, -1.485727
3.468010, -1.486004
3.468753, -1.486279
3.469493, -1.486553
3.470232, -1.486825
3.470968, -1.487096
3.471703, -1.487366
3.472435, -1.487633
3.473165, -1.487900
3.473893, -1.488164
3.474620, -1.488428
3.475344, -1.488689
3.476066, -1.488950
3.476786, -1.489209
3.477504, -1.489466
3.478220, -1.489722
3.478934, -1.489977
3.479646, -1.490230
3.480356, -1.490481
3.481064, -1.490732
3.481770, -1.490981
3.482474, -1.491228
3.483176, -1.491474
3.483876, -1.491719
3.484574, -1.491962
3.485270, -1.492204
3.485964, -1.492444
3.486655, -1.492683
3.487345, -1.492921
3.488034, -1.493157
3.488720, -1.493392
3.489404, -1.493626
3.490086, -1.493858
3.490766, -1.494089
3.491444, -1.494319
3.492121, -1.494547
3.492795, -1.494774
3.493468, -1.495000
3.494138, -1.495225
3.494807, -1.495448
3.495473, -1.495670
3.496138, -1.495890
3.496801, -1.496110
3.497462, -1.496328
3.498121, -1.496544
3.498778, -1.496760
3.499433, -1.496974
3.500086, -1.497187
3.500737, -1.497399
3.501387, -1.497610
3.502034, -1.497819
3.502680, -1.498027
3.503324, -1.498234
3.503966, -1.498440
3.504606, -1.498645
3.505244, -1.498848
3.505881, -1.499050
3.506515, -1.499251
3.507148, -1.499451
3.507778, -1.499650
3.508407, -1.499847
3.509034, -1.500044
3.509660, -1.500239
3.510283, -1.500433
3.510905, -1.500626
3.511524, -1.500817
3.512142, -1.501008
3.512758, -1.501198
3.513373, -1.501386
3.513985, -1.501573
3.514596, -1.501759
3.515205, -1.501945
3.515812, -1.502129
3.516417, -1.502312
3.517021, -1.502493
3.517622, -1.502674
3.518222, -1.502854
3.518821, -1.503032
3.519417, -1.503210
3.520011, -1.503386
3.520604, -1.503562
